venue,family,sample_from,sample_to,publication_year,openalex_id,doi,title,title_words,abstract_words,abstract_sentences,abstract_sha256,sentence_word_lengths,title_has_colon,title_has_question,title_has_acronym,uses_first_person,contains_numeric_evidence,strong_verb_count,hedge_count,first_sentence_move,final_sentence_move,move_context,move_gap_or_problem,move_contribution,move_result,move_implication,move_limitation_or_boundary
AAAI,conference,2024-01-01,2026-08-30,2026,https://openalex.org/W7137991421,https://doi.org/10.1609/aaai.v40i37.40401,Embracing Positional Bias in Multiple-Choice Question Answering via Permutation Equivariant Neural Networks,12,136,7,f3b723de1239375c751666d885fcc9fcad6cc6237750c94a921c0e5b887775f5,17;18;13;15;24;26;23,False,False,False,True,False,5,0,other,result,False,True,True,True,True,False
AAAI,conference,2024-01-01,2026-08-30,2026,https://openalex.org/W7138255448,https://doi.org/10.1609/aaai.v40i31.39882,Neural Architecture for Fast and Reliable Coagulation Assessment in Clinical Settings: Leveraging Thromboelastography,13,217,8,57ea4e35de07c86f45e2d5164ef6e730a59c9693eb4ddf68a3383c515efae66c,17;20;8;41;38;38;35;20,True,False,False,True,True,2,2,other,other,False,True,True,False,False,False
AAAI,conference,2024-01-01,2026-08-30,2026,https://openalex.org/W7138409638,https://doi.org/10.1609/aaai.v40i36.40318,What Makes a Good Speech Tokenizer for LLM-Centric Speech Generation? A Systematic Study,13,152,8,d267b2d110aff8b5888b27f3ff9c0f916dfa7b42f884798f7d8101f09c93149a,15;12;22;25;26;20;20;12,False,True,True,True,True,3,0,other,result,False,True,True,True,False,False
AAAI,conference,2024-01-01,2026-08-30,2025,https://openalex.org/W4409347934,https://doi.org/10.1609/aaai.v39i22.34578,ProsodyFM: Unsupervised Phrasing and Intonation Control for Intelligible Speech Synthesis,10,207,8,845b0dc4383f49340876754a74455a42f58f73e8726c4ef3b510ade987a0a42a,18;28;25;54;21;26;19;16,True,False,False,True,False,3,0,other,other,False,True,True,True,True,False
AAAI,conference,2024-01-01,2026-08-30,2024,https://openalex.org/W4393161005,https://doi.org/10.1609/aaai.v38i20.30301,Fairness with Censorship: Bridging the Gap between Fairness Research and Real-World Deployment,12,121,4,f96ebe4d261ae830c5fe6ab877b48bb7aca0722a1ef0c21de0e3c0301f371c4a,22;23;25;51,True,False,False,False,False,2,0,other,other,False,False,False,False,False,False
AAAI,conference,2024-01-01,2026-08-30,2024,https://openalex.org/W4393158730,https://doi.org/10.1609/aaai.v38i1.27805,Imitation of Life: A Search Engine for Biologically Inspired Design,10,162,8,f1a8ea12fe257b588a185368c326d4e0aa7dc50445eba4fdadfb33abd46e4046,19;10;28;15;21;16;26;27,True,False,False,True,False,3,0,other,other,False,False,True,True,False,False
AAAI,conference,2024-01-01,2026-08-30,2025,https://openalex.org/W4409369493,https://doi.org/10.1609/aaai.v39i3.32246,3DPGS: 3D Probabilistic Graph Search for Archaeological Piece Grouping,11,142,8,bca9da979559c45232e9daea739024fad942766e94f4abbb5bdac70904f78f98,31;14;17;23;18;19;14;6,True,False,False,True,False,2,0,contribution,other,False,False,True,False,False,False
AAAI,conference,2024-01-01,2026-08-30,2026,https://openalex.org/W7138919025,https://doi.org/10.1609/aaai.v40i46.41265,The Confidence Trap: Gender Bias and Predictive Certainty in LLMs,10,129,7,7f05834fa2ecdcc6045500aeecc531e146b57c3869cc919c241959c5ceb3dce4,25;12;16;19;21;19;17,True,False,False,True,True,2,0,other,contribution,False,False,True,True,False,False
AAAI,conference,2024-01-01,2026-08-30,2025,https://openalex.org/W4409363722,https://doi.org/10.1609/aaai.v39i18.34062,Local Causal Discovery Without Causal Sufficiency,6,180,8,fdf3febd10d2022cc874921a33d77ad815e5f15ed31d95c729d4d9d3153fa346,15;32;11;30;20;25;30;17,False,False,False,True,False,4,0,other,other,False,True,True,False,True,False
AAAI,conference,2024-01-01,2026-08-30,2026,https://openalex.org/W7138887084,https://doi.org/10.1609/aaai.v40i48.42121,How Does LLM-powered Coding Assistance Shape Incidental Learning? Exploring Cognitive Forcing Strategies in Programming Education,15,207,10,26b1c7bb4ab8765c05bc31039c6d142cc02c3e05ed5186deccb129931d1211cf,35;16;12;26;22;20;5;22;18;31,False,True,True,True,False,6,1,other,other,False,True,True,False,True,False
AAAI,conference,2024-01-01,2026-08-30,2024,https://openalex.org/W4393154068,https://doi.org/10.1609/aaai.v38i6.28416,Task-Adaptive Prompted Transformer for Cross-Domain Few-Shot Learning,7,161,9,2166cb123905123ec56ec0527f5e982a502c3c2d5fa5c0129fb764ac9d32b6aa,25;16;24;6;10;23;22;18;17,False,False,False,True,False,3,0,other,other,False,True,True,False,False,False
AAAI,conference,2024-01-01,2026-08-30,2026,https://openalex.org/W7138188196,https://doi.org/10.1609/aaai.v40i33.39988,Self-Indexing KVCache: Predicting Sparse Attention from Compressed Keys,8,164,9,b2f963314885e61cbc798e9fd084f4eb0a627de7e7d55a2d4e0821aa67635416,18;29;9;28;21;20;11;17;11,True,False,False,True,True,3,0,gap_or_problem,result,False,True,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4313189668,https://doi.org/10.1109/cvpr52688.2022.00438,Open-World Instance Segmentation: Exploiting Pseudo Ground Truth From Learned Pairwise Affinity,11,147,7,bbac4c9197916fc6fb07d8bc6aaa7073fb2d0754f3e507a2cd8f8966cd2e34d7,16;22;17;29;17;7;39,True,False,False,True,False,1,0,other,other,False,False,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312656891,https://doi.org/10.1109/cvpr52688.2022.01728,TimeReplayer: Unlocking the Potential of Event Cameras for Video Interpolation,10,201,9,7616664b3e57fc920873b968c97cdd2d497baef7555cbd13a9a4a30826dce412,12;13;23;36;20;35;24;23;15,True,False,False,False,True,2,0,other,other,False,True,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312431305,https://doi.org/10.1109/cvpr52688.2022.01868,Improving Video Model Transfer with Dynamic Representation Learning,8,172,7,def451b6d9e557c6123dfb6f8d253485b5cff98672db9af694fd058bb460136f,9;45;12;33;27;22;24,False,False,False,True,False,2,0,other,result,False,False,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312867758,https://doi.org/10.1109/cvpr52688.2022.01585,Fisher Information Guidance for Learned Time-of-Flight Imaging,7,142,5,de312ae03bc9914f5952a2a13c0f1cf5567d1b5b5ad628309652385f9ea18908,17;25;37;48;15,False,False,False,True,False,0,1,other,other,False,True,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312253793,https://doi.org/10.1109/cvpr52688.2022.00839,TransMVSNet: Global Context-aware Multi-view Stereo Network with Transformers,8,164,7,93f984f10fbc711ce503364212eeea8daef8061ccf27a4e403eb0ed70a1f2659,17;38;42;21;19;18;9,True,False,False,True,False,1,0,contribution,other,False,False,True,False,True,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312695598,https://doi.org/10.1109/cvpr52688.2022.01276,Trajectory Optimization for Physics-Based Reconstruction of 3d Human Pose from Monocular Video,13,184,7,859929f9228c9ceccb63a30041fe8e7cea96e1b6067b5e2c7952c8b7c0730570,16;38;21;21;10;36;42,False,False,False,True,True,2,1,other,result,False,False,False,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312624947,https://doi.org/10.1109/cvpr52688.2022.01942,Uncertainty-Guided Probabilistic Transformer for Complex Action Recognition,7,163,9,fd8c469d968b852c319604121c0f1f6cabf1152cd5e2f1491b4749cc057cdb74,22;15;19;27;12;21;16;14;17,False,False,False,True,False,4,0,other,other,False,False,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312536384,https://doi.org/10.1109/cvpr52688.2022.01788,3D-aware Image Synthesis via Learning Structural and Textural Representations,10,187,9,889ace6045b64c8b6286534ddfcfe12a6f422aa8c5f15f344e693d44538d9007,20;27;23;20;29;23;24;12;9,False,False,False,True,False,1,0,gap_or_problem,other,False,True,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312942592,https://doi.org/10.1109/cvpr52688.2022.01363,Scene Consistency Representation Learning for Video Scene Segmentation,8,177,8,7c5aa0dd26505e289569487f1364c5c6f6cbcfe4c13da2e90cde475777157373,28;32;20;24;31;13;18;11,False,False,False,True,False,3,1,other,other,False,False,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4313151476,https://doi.org/10.1109/cvpr52688.2022.01249,GIFS: Neural Implicit Function for General Shape Representation,8,161,8,cc11df87cba54528dca4a2233ee25c7c493247380efe910e07848dcba50c9f72,16;23;27;20;26;20;20;9,True,False,True,True,False,2,0,other,other,False,True,True,False,False,True
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312522806,https://doi.org/10.1109/cvpr52688.2022.01231,Deep Depth from Focus with Differential Focus Volume,8,126,6,c4adef0eb3062719e1cbc3ea1824148f8644319eee5ec3a7574bbc3ad5588b4e,15;26;14;27;25;19,False,False,False,True,False,3,0,other,result,False,False,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312812783,https://doi.org/10.1109/cvpr52688.2022.01716,Uformer: A General U-Shaped Transformer for Image Restoration,8,186,10,f1a1fcf286710fee0e164e97f1300267e10bf039f4d0437cb63bb6d5eef1d3d8,27;7;19;15;26;21;20;22;16;13,True,False,False,True,False,3,0,contribution,other,False,False,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312711263,https://doi.org/10.1109/cvpr52688.2022.00962,Dynamic Kernel Selection for Improved Generalization and Memory Efficiency in Meta-learning,11,292,12,bf670afe9c941ee390c52598fe56be043f138686c9c2bc7f5815f19f6dedbed2,23;13;20;25;25;27;30;38;26;11;44;10,False,False,False,True,True,4,1,other,other,False,True,True,True,True,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W3217122878,https://doi.org/10.1109/cvpr52688.2022.01539,JoinABLe: Learning Bottom-up Assembly of Parametric CAD Joints,8,132,6,60cfcc1f98a9397fe0ebdd6cc080fb5dc1f75bffdabd137ed120cf26b8c26c8e,19;17;16;21;30;29,True,False,True,True,True,2,0,other,other,False,False,True,True,True,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4300688518,https://doi.org/10.1109/cvpr52688.2022.01999,Harmony: A Generic Unsupervised Approach for Disentangling Semantic Content from Parameterized Transformations,12,200,9,e73035d2af9e875852b5eddb6fcfa0f80e8952fb16a625404b1831c8a45cf3f0,29;18;21;18;23;16;31;24;20,True,False,False,True,False,4,1,other,implication,False,False,True,False,True,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312328737,https://doi.org/10.1109/cvpr52688.2022.00972,Semi-supervised Semantic Segmentation with Error Localization Network,7,177,7,134f15d36a6af6472e611bd36bc4cb7b27452cd8d15d2cb1bd238cf223721d3c,25;33;13;35;27;24;20,False,False,False,True,True,3,1,other,other,False,True,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312580473,https://doi.org/10.1109/cvpr52688.2022.00150,FLOAT: Factorized Learning of Object Attributes for Improved Multi-object Multi-part Scene Parsing,12,195,9,aa5cd2ae3150b58a21d7d6a8a024a5e1ecf91772b952b994f1640faf06277a3f,25;16;26;19;29;16;27;27;10,True,False,True,True,True,2,0,other,other,False,False,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312562010,https://doi.org/10.1109/cvpr52688.2022.01666,LIFT: Learning 4D LiDAR Image Fusion Transformer for 3D Object Detection,13,142,7,4c3bcb7034aeab42226c5d118560cae71f3b389261f13a3bb77fcc6411baf62c,22;26;23;17;20;11;23,True,False,True,True,False,1,0,other,other,False,True,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312464145,https://doi.org/10.1109/cvpr52688.2022.02020,Closing the Generalization Gap of Cross-silo Federated Medical Image Segmentation,10,166,7,98dfd8934ff68077c2c33b49ea9351854e03f6f6ba6791c76620674b9a7bf5ff,33;19;23;36;22;16;17,False,False,False,True,False,1,0,context,other,True,True,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W3215113235,https://doi.org/10.1109/cvpr52688.2022.01435,The Norm Must Go On: Dynamic Unsupervised Domain Adaptation by Normalization,11,198,10,40762e3d5ace40498e00540b54bb52e86c6321241db177ae294494b0c93aa656,20;16;26;16;18;22;20;12;22;26,True,False,False,True,True,4,0,other,result,False,True,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312762894,https://doi.org/10.1109/cvpr52688.2022.00909,En-Compactness: Self-Distillation Embedding & Contrastive Generation for Generalized Zero-Shot Learning,9,212,12,af70a74491b15fbc6412c01fa6bac83bb0847229a7a071f117082b29b4d7809d,21;16;17;15;14;21;14;22;17;15;19;21,True,False,False,True,False,4,0,other,result,False,True,True,True,True,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4313153367,https://doi.org/10.1109/cvpr52688.2022.00840,RayMVSNet: Learning Ray-based 1D Implicit Fields for Accurate Multi-View Stereo,11,175,8,92af060b23904aa02329e1d946039167ec39ca940ad90751d6301da12a04c09f,15;21;32;19;24;18;13;33,True,False,False,True,True,2,0,other,implication,False,False,True,False,True,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312784228,https://doi.org/10.1109/cvpr52688.2022.01763,An Empirical Study of Training End-to-End Vision-and-Language Transformers,8,192,8,3869e68fa263f9b36a55b01eaf9b5f6cdfcff5d31358d6a1b00bc56bd3d98d81,14;26;29;46;15;35;14;13,False,False,False,True,True,1,0,other,other,False,False,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312677021,https://doi.org/10.1109/cvpr52688.2022.00176,Occluded Human Mesh Recovery,4,229,10,1ec414944e5463d24418285b544fb25ef3d1c5ca119192ff4f7ad8dfdecad39c,27;14;16;29;14;22;22;19;18;48,False,False,False,True,True,1,0,other,other,False,False,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312291425,https://doi.org/10.1109/cvpr52688.2022.01444,Interactron: Embodied Adaptive Object Detection,5,221,11,6a0f5391fbda3e2e0c9fc6b85e8ffb1a47ae1c63542b9378620c1de2249a94fe,14;18;11;18;21;12;35;24;26;32;10,True,False,False,True,True,1,0,other,other,False,True,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4225568094,https://doi.org/10.1109/cvpr52688.2022.02025,FERV39k: A Large-Scale Multi-Scene Dataset for Facial Expression Recognition in Videos,13,200,9,d31b076ea374da2ca8fc9ac8891e38accc8db921e4d9fffadcb1fcfccac3a9b0,21;17;22;15;31;39;28;11;16,True,False,False,True,True,1,0,other,other,False,False,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312997112,https://doi.org/10.1109/cvpr52688.2022.00126,Canonical Voting: Towards Robust Oriented Bounding Box Detection in 3D Scenes,12,141,8,3517c287ada9a6c7524ef4295f70db1340869aaf963f0370cef4524099e86f8e,21;19;17;18;17;22;15;12,True,False,False,True,False,1,0,other,other,False,False,False,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4226528228,https://doi.org/10.1109/cvpr52688.2022.01157,BaLeNAS: Differentiable Architecture Search via the Bayesian Learning Rule,9,206,8,1266a1083bed79e1950f1d603ea166a71998b8d9714b32227fa97edd6272d59b,25;22;27;25;15;16;50;26,True,False,False,True,True,5,0,context,other,True,True,False,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312414053,https://doi.org/10.1109/cvpr52688.2022.00442,SeeThroughNet: Resurrection of Auxiliary Loss by Preserving Class Probability Information,10,224,8,b3a740ec84ee49da28b8757ca3d436bdf96538828f06d86e39ca9ed8270b22ca,19;35;57;16;23;31;22;21,True,False,False,True,True,4,0,other,other,False,True,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312908248,https://doi.org/10.1109/cvpr52688.2022.00047,Out-of-distribution Generalization with Causal Invariant Transformations,6,232,9,75ed5b9c0c7f7e5fe38b8618a181d24d170ff58bc93b2545da93def2ae2500a9,19;28;30;18;35;33;28;17;24,False,False,False,True,False,4,2,context,other,True,False,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312957735,https://doi.org/10.1109/cvpr52688.2022.00158,NeuralHDHair: Automatic High-fidelity Hair Modeling from a Single Image Using Implicit Neural Representations,13,213,7,420e7ec23591e2374b0fd75637e1d3f1cc08e5769a664cbac2c0a4728c9b7cd3,12;34;19;57;34;29;28,True,False,False,True,False,3,0,other,other,False,True,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312616241,https://doi.org/10.1109/cvpr52688.2022.01194,Contrastive Dual Gating: Learning Sparse Features With Contrastive Learning,9,172,7,61b16905548703e59819eb6d5337c753769078f8a50ba7b8984bbe7beb0aa88d,25;29;21;22;30;18;27,True,False,False,True,True,5,0,other,result,False,True,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312311094,https://doi.org/10.1109/cvpr52688.2022.01289,Putting People in their Place: Monocular Regression of 3D People in Depth,13,276,15,f7c28764d0b626fa5a4e3c6115da4a694b5266cbea61f1f96491b9d92d3ccfc2,26;17;19;7;19;30;21;12;21;20;9;22;15;14;24,True,False,False,True,False,1,0,other,other,False,True,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4298014068,https://doi.org/10.1109/cvpr52688.2022.00665,Templates for 3D Object Pose Estimation Revisited: Generalization to New Objects and Robustness to Occlusions,16,168,8,c5bddd17f6b30ff120ca8b154502169af96f38f7a2c0714e7705f73dd8a4aa2f,22;19;38;23;18;20;14;14,True,False,False,True,False,2,0,contribution,other,False,False,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312906119,https://doi.org/10.1109/cvpr52688.2022.01549,"RGB-Multispectral Matching: Dataset, Learning Methodology, Evaluation",6,142,5,f80331a1089f7a6174ef9c80aae8b14478b76a0537516dc975fe0ad81850fcb3,22;34;27;35;24,True,False,True,True,True,1,0,other,result,False,False,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4312813479,https://doi.org/10.1109/cvpr52688.2022.00730,Energy-based Latent Aligner for Incremental Learning,6,194,10,219c3d653ac7f3edc0b6726c1c515ba94b32534b7f2d44d72f7a993fc0fa92bd,14;23;7;40;15;22;18;19;27;9,False,False,False,True,True,1,1,other,other,False,False,True,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4225829036,https://doi.org/10.1109/cvpr52688.2022.00518,MixFormer: Mixing Features across Windows and Dimensions,7,149,9,206109ffcb403c468bd6700cb4f17853a710d7f7b753167ac7be6c65e031c096,19;17;7;20;17;14;19;27;9,True,False,False,True,True,4,0,other,other,False,False,True,False,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W3215107017,https://doi.org/10.1109/cvpr52688.2022.00271,Medial Spectral Coordinates for 3D Shape Analysis,8,188,8,777d4f92e717a7e5d88cde5b9ed9b7059cb2538c47c7bb378e358c48ea65490c,32;27;33;16;20;20;14;26,False,False,False,True,False,0,0,context,other,True,True,True,False,True,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4313150877,https://doi.org/10.1109/cvpr52688.2022.00818,Deep Spectral Methods: A Surprisingly Strong Baseline for Unsupervised Semantic Segmentation and Localization,13,195,8,07b35264447a7be5faca77e40eb68bafa58a030d6c8e5afe0b30075d04fefd1f,22;31;28;16;23;22;25;28,True,False,False,True,False,3,0,other,other,False,False,False,True,False,False
CVPR,conference,2022-01-01,2022-12-31,2022,https://openalex.org/W4313162344,https://doi.org/10.1109/cvpr52688.2022.01588,LiDAR Snowfall Simulation for Robust 3D Object Detection,9,206,8,7c6a21687dbced04c8a32f768a8b15dac0ef6157e01a4bd5b1eeeb997b6b1b8b,33;15;31;27;18;27;44;11,False,False,False,True,False,1,0,context,other,True,False,True,False,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211971612,,End-to-end Multi-modal Video Temporal Grounding,5,180,8,28912acb164ba629f05f9654d10d0e09cd530b1d9e7d542a2fd5f586c88d0fae,25;24;17;18;29;25;20;22,False,False,False,True,False,3,1,other,other,False,False,True,False,True,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3214307811,,Second-Order Neural ODE Optimizer,4,170,6,dbc8af06b454b5ab36f843f8c55048073c73e2ab34ebc9fd145a642f29bec00d,22;20;41;25;29;33,False,False,True,True,True,3,0,contribution,other,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211462995,,On Joint Learning for Solving Placement and Routing in Chip Design,11,188,7,ad3135c19450121de1f5896e564b720b5a99986bf6b9ddd7b9085e046a99fc9d,35;18;35;31;28;10;31,False,False,False,True,False,2,0,other,other,True,False,False,False,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211587474,,Rethinking and Reweighting the Univariate Losses for Multi-Label Ranking: Consistency and Generalization,12,188,8,3175c75bc0d6da7cde782ffe30a93ffe996280dafc24c86ed6387b4d863ef039,22;12;35;26;41;14;31;7,True,False,False,True,False,3,0,other,other,False,True,True,True,True,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213111290,,Why Spectral Normalization Stabilizes GANs: Analysis and Improvements,8,217,10,dd25d3fca5d9f340df07de83498665431727839e76aea72ca9484342113151df,28;21;12;19;28;28;24;26;11;20,True,False,False,True,False,6,1,other,result,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213413335,,Dynamics-regulated kinematic policy for egocentric pose estimation,7,156,7,9d2b921d0011de883cbf1e0207df1a5037ea6358a327e4e0188f234f9038274d,22;21;19;15;28;36;15,False,False,False,True,False,2,0,contribution,other,True,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3185434255,,Fast Certified Robust Training with Short Warmup,7,225,6,6e4e14a65b482bdcf597cd0ebeededdbe5309c81a263024e09e6baf8135c632b,19;43;23;19;68;53,False,False,False,True,True,3,0,other,other,False,True,True,True,True,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213008272,,Self-Attention Between Datapoints: Going Beyond Individual Input-Output Pairs in Deep Learning,11,142,6,a9f6db92e176420b1e69054fa82519221399cec5a5756763db11efbebce7d81d,28;25;23;23;16;27,True,False,False,True,True,1,0,gap_or_problem,result,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3214637739,,Probabilistic Margins for Instance Reweighting in Adversarial Training,8,176,6,7d6e7677feb6ea18e2789c880e3eeb3d86da81982137b5aa8fc7ca48fdff0d80,30;40;25;34;33;14,False,False,False,True,False,3,1,other,result,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3214370733,,"VATT: Transformers for Multimodal Self-Supervised Learning from Raw Video, Audio and Text",12,195,9,6674e44a578b2afc3bc9b252684e607c6179d7a1567a8a03e506a7125771180d,15;25;30;14;14;30;36;25;6,True,False,True,True,True,3,0,contribution,other,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211877648,,Data Sharing and Compression for Cooperative Networked Control,8,140,6,4b52824a80106b5324152d6ad0ab4d53250ae076dd5614c42bd4281b48c99acf,25;20;24;19;33;19,False,False,False,True,True,3,0,other,contribution,False,True,True,False,True,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3212775003,,Best of Both Worlds: Practical and Theoretically Optimal Submodular Maximization in Parallel,12,192,6,abd067250ac4a691e24a9c006e2c565ba016be99e58f291597ca561ae164c8e7,77;14;21;28;18;34,True,False,False,True,True,4,1,other,result,False,False,False,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211407287,,Bandit Learning with Delayed Impact of Actions,7,225,10,71504d244a0620fc37452c0a4add38d1484c4f146313bcf9469d26de135c6ca0,13;16;11;29;31;18;20;24;40;23,False,False,False,True,True,2,2,other,other,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3191483612,,"Addressing ""Documentation Debt"" in Machine Learning Research: A Retrospective Datasheet for BookCorpus",12,176,7,3e59fe80b9f4930be102ae18eff0d6deb9bfe771fc1c97f4ec513215718cab60,30;18;28;17;31;25;27,True,False,False,True,True,2,1,other,other,False,False,False,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211420758,,On the Provable Generalization of Recurrent Neural Networks,8,251,6,e76d0bbd4d2d6f8644574f30382909300ba921e8c9e7a202ab161d93e9da0704,11;30;71;48;44;47,False,False,False,True,True,3,0,context,result,True,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3214309456,,Adversarial Examples Make Strong Poisons,5,148,6,4ca51cf53142c5e1e59513aaef564a303a0e693c1dcdbb3494aad7944fc1e930,20;28;26;15;22;37,False,False,False,True,False,2,3,other,other,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211950794,,Calibration and Consistency of Adversarial Surrogate Losses,7,246,9,e8f55d172c07daec7ca1048112cb7488f49cf11f320d0d400d7acec301946e83,11;22;15;21;35;24;31;60;27,False,False,False,True,True,5,0,other,other,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213562542,,On the Estimation Bias in Double Q-Learning,7,137,7,ec2a4d4c4c680dd8305e04f31635c1837426971ff88fa2cac457797f1c97cd7e,22;20;18;21;27;10;19,False,False,False,True,False,2,1,other,other,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3212367831,,A Near-Optimal Algorithm for Stochastic Bilevel Optimization via Double-Momentum,9,198,8,d633daa8d4343a3468c6159cc49a3ce86afde0712fb24ce67b87dd200b7ba4b0,33;20;28;20;33;26;25;13,False,False,False,True,True,2,1,contribution,other,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3209525070,,Chest ImaGenome Dataset for Clinical Reasoning,6,225,6,ff7ee4b3502ae1f7f27de0e5d0323de9ef6ccce5793bef10792c8226c7e777fa,38;47;29;19;26;66,False,False,False,True,True,4,0,gap_or_problem,implication,True,True,False,False,True,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211671711,,K-Net: Towards Unified Image Segmentation,5,177,8,d8932cae6be607bdfe86ebf8684a8781dd2636cc9f34881bb5efa5e4b1ddb27e,17;14;35;29;21;31;20;10,True,False,False,True,True,1,0,gap_or_problem,other,False,True,True,False,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3214213327,,Probabilistic Attention for Interactive Segmentation,5,161,6,0b1ce9f5525d67ebc81a4167f961297763c9633fac175fd7c0119e6ca35f8137,26;19;47;21;30;18,False,False,False,True,False,3,1,other,other,False,False,False,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213953611,,Look at What I’m Doing: Self-Supervised Spatial Grounding of Narrations in Instructional Videos,14,180,7,e680adda7d38f7776546e6142eabe80328d8e26ea97a0293fc85f37b7cba37d7,11;25;21;31;33;15;44,True,False,False,True,False,7,0,contribution,other,True,False,True,True,False,False
